seed,success,steps,total_reward,final_distance,initial_distance,path_length,collisions,initial_heading,final_heading,episode
1230,0,400,-576.3036713959242,75.19591866029761,40.892247264371534,113.07407470588751,269,3.9714280812371965,5.934923489730826,231
1231,0,400,-688.5983057631398,67.00102016152059,26.40271439837831,99.89244907188042,322,3.7110505971852272,3.7110505971852343,232
1232,0,400,-616.4390514944236,53.19148539194765,40.752433897522884,108.035982466361,300,2.914063446124199,4.484859772919103,233
1233,0,400,-595.877705446949,46.26924364719543,32.39153820024453,82.71126626714887,289,0.8132784466432129,2.776773855136842,234
1234,0,400,-579.658057896735,45.937557553364385,60.27949965662738,114.44516543943453,295,5.800927170894575,4.230130844099686,235
1235,0,400,-677.8309417913028,79.30239255478637,77.47145076348336,63.100323164294714,336,2.689232718736165,3.081931800434895,236
1236,0,400,-609.262445747924,99.6382435024548,48.3757977545292,120.45754210644662,277,1.722068796845575,4.863661450435377,237
1237,0,400,-584.9455038768119,43.188904384387435,44.24340050757526,111.70478179934683,291,1.4743941772502305,4.615986830840031,238
1238,1,79,39.116121680655965,4.961873288692983,34.86799496934895,34.00000000000004,0,4.875121699795703,2.5189272096033664,239
1239,0,400,-553.9833736697909,33.27263896902091,45.289265299229704,97.89398175367464,281,4.297349002232982,1.5484554303419231,240
1240,0,400,-586.4243990119977,84.0788180216142,43.65441900961642,106.22610338720484,271,3.5520873146845755,0.017795579396066685,241
1241,0,400,-600.7514749216227,70.0102736248896,33.258798703264866,110.1588493374104,280,0.19408264528807162,4.12107346227532,242
1242,0,400,-643.8853446985381,110.80605900445613,52.920714305916,108.43511797418617,291,0.6588325744305557,1.8369298195267358,243
1243,0,400,-674.9717255926532,73.39914533681193,52.42741974415643,71.71705491744252,325,0.8971586300650648,4.038751283654864,244
1244,0,400,-575.8355448820702,82.80092674276948,58.96538186069746,97.6777794459625,274,5.717774801996212,3.7542793935025993,245
1245,1,99,61.584872473265676,5.553498204204492,58.12837067747018,56.00000000000006,0,4.611686202554582,5.004385284253312,246
1246,0,400,-641.8547478959966,51.39822001363009,43.54347211763122,98.24389352676528,315,4.671951901870931,1.9230583299798685,247
1247,0,400,-581.0329470340138,57.62976265730287,64.59681562328714,87.58289980588961,292,3.9914880799570573,2.4206917531621697,248
1248,0,400,-564.2988059555228,45.308539900240284,61.009733944716054,107.02929452243553,288,5.64665819426775,1.3269682955817932,249
1249,0,400,-584.7227066690197,95.59896712149235,84.87626045247227,104.86014498387519,285,3.479396455541278,1.515901047047667,250
1250,0,400,-689.536816454719,55.12844136023539,31.591624905514056,40.86635086769401,331,0.15427277598628045,0.1542727759862874,251
1251,0,400,-629.9601361161797,75.91558034633714,25.955444230155297,110.7131507353155,288,3.1464582638913066,5.109953672384934,252
1252,0,400,-633.3793291829677,42.43060403351906,33.05127485054923,64.95059142632829,310,1.6021271678389546,1.9948262495376858,253
1253,0,400,-628.7808711052719,88.3038677388701,37.52299663359612,110.62791729341821,287,3.6136673412168463,4.006366422915579,254
1254,0,400,-594.3202764293457,89.65246265308934,57.33218622374177,99.90348944069646,279,5.771248427722292,1.0588594473376114,255
1255,0,400,-641.0905851595635,83.08615874056704,59.995573581001366,69.79547500217814,307,0.9884602652135602,1.7738584286110157,256
1256,1,92,50.8573768144773,4.224006154773766,46.00138296925109,41.99999999999997,0,1.5943191021603578,1.9870181838590883,257
1257,0,400,-528.8302021794909,92.74736259099302,79.91716041150156,194.8762509397277,256,1.8392573641749668,6.158947262860941,258
1258,0,400,-679.9258286062895,91.15817848883053,41.23234988253866,74.32355027803833,313,3.557626092185286,3.557626092185291,259
1259,0,400,-571.5374986013464,105.18374430482348,77.64624570347516,103.4795793288127,270,2.336426704916345,0.3729312964227347,260
1260,0,400,-653.600276998006,77.48729211189402,33.8870151138865,84.49307880595236,303,2.9135444384916163,1.7354471933954532,261
1261,0,400,-605.2821985814486,70.07448518019049,66.79228659873993,89.46012333837497,299,5.1277030872000795,2.771508597007744,262
1262,0,400,-589.1195500491369,91.8509131223463,40.73136307320775,142.07191958362188,267,0.8680209543581889,2.831516362851817,263
1263,0,400,-596.7454481932211,107.29285439440525,54.547406201182184,109.20531956271127,270,4.110042344450083,2.93194509935392,264
1264,0,400,-608.5687239173274,99.68961103574144,39.1208871184122,136.89199706932806,272,4.717169189469678,2.7536737809760674,265
1265,0,400,-666.8592090313875,71.46129819108951,34.60208915969971,76.53863193159582,313,2.652429915558551,5.401323487449627,266
1266,0,400,-600.7406982764657,53.66017088926504,46.91947261279739,83.0394484379791,295,5.889066944477188,3.925571535983575,267
1267,0,400,-659.6545284598756,85.68332238098695,54.028793921109134,107.23981059171938,312,0.7260960624263175,4.2603877977148406,268
1268,0,400,-639.4030257090621,75.57600026958521,68.17297456052084,72.42766288457285,314,4.495935465081806,5.674032710177986,269
1269,0,400,-616.0595715020255,92.8143624188163,52.75479091678879,75.90433048340049,286,1.4899821527619581,0.3118849076657959,270
1270,0,400,-619.5871324767066,42.291477031716326,36.70434455500968,84.29244172764916,305,3.8247022673784445,6.180896757570798,271
1271,0,400,-585.5919653000491,96.67136445590307,69.07939915585206,131.4461518000448,277,1.5182755585664267,0.7328773951689889,272
1272,0,400,-688.8760198328798,108.60087137097126,73.72485153808911,57.27924334337464,325,5.613452583906132,0.11566544012399937,273
1273,0,400,-585.1116404201201,72.03985951732541,54.92821909720344,112.16786137539324,282,1.5184419210559024,4.267335492946979,274
1274,0,400,-599.347903689274,40.52917750179671,27.181273812521155,87.69995458674913,291,3.3737162193801775,4.551813464476357,275
1275,0,400,-678.9747772921078,91.52736903556318,76.55259174345308,45.00909421476457,330,1.9903301535619953,1.9903301535620002,276
1276,0,400,-694.2326168528851,70.21541067990745,25.982793827019815,95.28819638450402,323,2.4274146639109975,5.569007317500796,277
1277,0,400,-565.714437796458,27.635787285684845,59.92134948922489,87.60292105298673,297,5.9078404368062305,1.1954514564215484,278
1278,0,400,-651.1203286610408,17.575638481176703,36.45530982013376,53.514753386386104,333,2.072163960811126,5.213756614400925,279
1279,0,400,-587.7995772104658,92.60592722819993,46.80635001773216,120.14624585187222,269,5.459163708598275,4.281066463502111,280
1280,0,400,-649.4057623736351,50.77545287175099,43.36969049811371,72.76658638599018,319,4.9127677398710174,5.305466821569748,281
1281,0,400,-616.1049471513807,75.04592226921886,46.94097511783614,88.9556514223647,292,4.5602094132535616,4.952908494952293,282
1282,0,400,-621.3946605100773,92.06728871670897,54.672628206630414,115.24423114258586,290,4.397032707374807,4.789731789073539,283
1283,0,400,-629.518299400794,103.31920056356125,39.80090116276508,101.97906145277054,281,0.23739833635087615,5.735185480133023,284
1284,0,400,-620.1807063119574,96.32649181763294,36.14578550567349,115.27984281840776,278,2.4445831405415355,0.48108773204792454,285
1285,0,400,-590.238765237599,97.26086530738756,25.02210006978672,122.66462514536254,257,0.5583952647563168,6.056182408538463,286
1286,0,400,-574.3521746056018,94.7476208604341,72.3954462548304,100.63537604493136,274,0.2871588121743939,2.250654220668023,287
1287,0,400,-672.3227519247037,41.196317797633746,58.87356587292777,66.49911378579466,343,4.3002614944244835,4.300261494424489,288
1288,0,400,-576.9280123890247,56.75059786881285,67.82258547978661,109.05095364879736,292,2.8934123611222313,2.8934123611222415,289
1289,0,400,-578.4136903337186,103.98250246531327,79.56881213159285,97.48425867962818,275,0.3641779734036924,0.3641779734037023,290
1290,0,400,-602.3364198831428,55.97977697191822,35.64335708877373,105.39004016669121,289,4.867075038545062,2.9035796300514503,291
1291,0,400,-610.9696062207802,47.43480256435988,38.46519634357762,63.41984442534317,299,4.876499836466648,2.520305346274312,292
1292,0,400,-603.4969520212702,43.17243900726683,31.675486985994702,77.59742315972403,294,3.0703245757448205,3.855722739142276,293
1293,0,400,-681.6821399788364,74.38979525831202,66.70765527947323,28.568062671891443,335,5.04524953230288,5.045249532302886,294
1294,0,400,-583.9436907936603,73.67245077552421,81.7287599818627,123.46736434908021,294,2.5123406230042997,1.3342433779081362,295
1295,0,400,-597.0891643355858,40.41627380491808,25.327109469330345,63.29189624860053,289,1.5049551685456442,2.2903533319430998,296
1296,0,400,-634.1570654341109,56.148588321031234,31.991522886920713,96.56447971056414,303,1.9321150456278675,6.251804944313841,297
1297,0,400,-611.3433877784861,41.774308980206406,30.43092120171916,84.99173241505869,298,2.613047450717348,1.4349502056211851,298
1298,0,400,-645.0015265665447,86.6540384984092,35.65251193186229,106.7209891693207,295,3.3024270061101655,0.9462325159178286,299
1299,0,400,-614.3141613540106,73.41935485417807,41.10519350016608,140.57971362673644,289,2.4685647880753483,6.002856523363874,300
1300,0,400,-451.92026491945154,40.77433783274365,84.8540729132907,173.7165195953927,246,5.714082426442061,1.78709160945483,301
1301,0,400,-643.8065263680015,121.24232289296044,61.43579652495672,106.52346470325833,290,1.1844412472661483,0.7917421655674337,302
1302,0,400,-593.9850955046705,74.29643023959949,50.311334734927044,86.61047956880066,283,1.4734357142938745,5.4004265312811235,303
1303,0,400,-527.9068811465451,89.41214883809955,49.50526769155392,200.98654543063702,242,0.5650018592883093,4.884691757974284,304
1304,0,400,-499.2107316103332,70.57905343572365,61.36832182538896,144.66542759047496,243,4.773741254921017,5.16644033661975,305
1305,0,400,-627.5900412037762,67.58939889510663,65.99935769132823,88.29760976466267,311,1.7142169667093095,5.64120778369656,306
1306,0,400,-620.6744945783117,74.27788577909017,61.60339120077634,84.09519803269026,302,3.4498309672305147,2.6644328038330753,307
1307,0,400,-634.7275192581827,51.80698984298952,29.07947058480462,55.15893545227993,304,2.7223499839181198,0.3661554937257847,308
1308,0,400,-641.5815852126791,60.83778741780025,43.25620220511895,85.72719290200165,310,5.094208613662192,3.5234122868673055,309
1309,0,400,-596.7569324584049,90.06898708190938,45.31205462350248,127.50840733541055,274,1.4118598453010605,5.731549743987035,310
1310,0,400,-446.1355693455577,25.926108360764545,83.79053901520554,123.7026524118009,250,1.3926749622920187,4.926966697580546,311
1311,0,400,-601.097685907371,27.659913021439948,40.56222711406754,89.39665793189742,305,2.1738618009374227,6.100852617924673,312
1312,0,400,-604.5622566839904,64.16222975102443,77.59997306703193,105.06039213875796,307,5.57681914806718,2.435226494477395,313
1313,0,400,-607.0749072156549,82.97693771545461,67.90203049979897,120.14358933460856,294,3.3762497092536554,2.983550627554941,314
1314,0,400,-635.3469881430094,92.28821820775059,56.94123006473916,68.81363995328444,298,5.399301776639073,1.8650100413505655,315
1315,0,400,-638.2563849691543,62.57944815285384,32.323063183697876,123.15076150649723,302,5.308691015286292,3.345195606792677,316
1316,0,400,-619.9490392931815,93.35709012895774,41.408050835774226,84.60123515346118,282,0.08405589255069802,4.011046709537948,317
1317,0,400,-486.06709141043274,60.16471638197214,80.09762497153939,170.4109580789889,251,5.394634914027733,1.4676440970405022,318
1318,0,400,-593.9375186072754,31.135266649925843,27.19774804265024,83.67355925756927,293,3.084375643198329,4.6551719699932335,319
1319,0,400,-607.8564434539755,100.47606804593539,68.61962459195806,112.59888868097892,286,4.342207417303689,1.2006147637139049,320
1320,0,400,-574.0735976997464,89.60291568038824,65.52931798063997,85.60320273696894,273,5.020242308771922,0.7005524100859666,321
1321,0,400,-618.2090890413895,107.77794033000644,77.56885128861494,102.92158807098818,292,2.4825283467423502,5.624121000332151,322
1322,0,400,-588.304330501668,19.420843662584687,61.116513160916504,111.46983554135878,313,5.983482670267499,3.2345890983764356,323
1323,0,400,-635.8251534294509,94.24842602826739,42.42327259881489,113.2810316847309,290,6.020397086868816,6.020397086868826,324
1324,0,400,-580.2361739820166,86.73973863722519,44.503564655206816,88.52013018459915,267,0.497922828525702,2.0687191553206072,325
1325,0,400,-615.5973917087656,74.26328631636135,54.66589460759373,51.55689588297904,296,1.6077619099665943,5.534752726953844,326
1326,0,400,-582.8523197998506,110.25223860786555,27.39991880801347,186.76155999652366,248,4.689250057373564,3.511152812277402,327
1327,0,400,-632.7736811629463,61.617748077139396,32.844066914193846,47.67107349903925,300,3.542284688160478,1.578789279666866,328
1328,0,400,-567.659486140406,33.00723095524194,45.347744814834165,98.15699581424124,288,0.2153619298504823,5.7131490736326285,329
1329,0,400,-621.7629625737607,81.82389760900132,36.060935035238614,118.86648968896252,286,1.4177557247847876,5.7374456234707605,330
1330,0,400,-644.4885627414952,100.45535640048315,43.96679365898667,102.18792354776093,292,0.9432925381669717,4.870283355154221,331
1331,0,400,-524.4989800976842,56.1798298135406,65.68084971585468,120.0097479254245,265,3.8878422865443567,2.317045959749469,332
1332,0,400,-581.7159776311655,24.23383754205891,46.51785991089203,68.55114472063816,300,4.566555670548783,6.137351997343689,333
1333,0,400,-605.5542016406158,55.87019870015732,34.31599705953944,87.99201273454283,290,0.06636681070327048,4.386056709389244,334
1334,1,89,52.65166288812384,4.94325436756213,48.48491725568597,56.000000000000014,0,3.003148957658718,1.8250517125625532,335
1335,0,400,-614.5272263289932,48.35461433735708,31.827388008361915,53.360570019530016,297,4.967272115413256,3.3964757886183694,336
1336,0,400,-610.172689891686,70.48150433681735,36.308814445129315,68.66944914447039,286,3.4016869830520156,2.223589737955853,337
1337,0,400,-695.39725156854,119.55661759729283,58.15936602875061,99.80397540736584,315,5.786188207417153,4.2153918806222626,338
1338,0,400,-584.1592628580569,78.55252313866065,52.393260280601915,78.68971655179196,277,1.921013703613535,3.8845091121071635,339
1339,0,400,-639.0103734077549,108.6272823769474,73.61690896919073,67.51050519572449,300,6.003436357066342,4.825339111970177,340
1340,0,400,-597.1998087722623,84.11323659357386,66.91342782130964,109.84108955321209,288,1.7196444423725696,5.646635259359821,341
1341,0,400,-640.0905258898289,88.74205729141629,64.65153140158527,93.2024636750637,306,4.064600040779358,2.4938037139844704,342
1342,0,400,-632.4100575645986,89.61989654372223,41.2098389791216,120.08916694515553,290,3.5855543205660947,3.9782534022648255,343
1343,0,400,-616.055907951621,65.03997200935608,44.98406405773309,59.73173400220879,296,5.367116025958683,1.8328242906701746,344
1344,0,400,-563.7730517926457,59.6641646942542,85.89111290160699,110.88676110961103,293,3.2306923937087806,2.8379933120100653,345
1345,0,400,-606.2040545430368,89.6048993460445,55.40084480300566,103.12593502615584,284,2.902266015330446,0.5460715251381099,346
1346,0,400,-563.8557993102474,60.76298477544137,62.90718546519292,119.95691328564777,281,2.9445713940308496,4.515367720825754,347
1347,0,400,-631.7392944253811,87.27454696778757,55.53525254240612,75.91061275939279,298,5.869589211216241,1.5498993125302847,348
1348,0,400,-621.9023275696087,70.15527610968493,38.25294854007412,100.06659838770071,293,5.601524914054418,4.030728587259531,349
1349,0,400,-642.7798348816742,83.25393734176609,40.47410246008971,78.86591009325177,298,5.671130036991014,0.17334289320888274,350
1350,0,400,-599.7223665229927,99.60097386521592,33.87860734222118,106.18372068304744,265,0.22097495909913492,2.184470367592764,351
1351,0,400,-678.275174829497,91.70479521316337,25.429620383663963,94.48364226881435,304,3.6506025297275366,0.9017089578364752,352
1352,0,400,-581.0083760890178,63.76003496157039,60.75165887255069,115.90161832187415,287,6.008644480945308,4.045149072451692,353
1353,0,400,-611.4214200553762,72.43096788241108,27.009547827033447,132.17576086086757,281,0.4270820912710522,2.7832765814634066,354
1354,0,400,-602.2768141718747,40.98874557299753,44.71193140112095,66.85909113804631,301,2.192365826480771,1.0142685813846084,355
1355,0,400,-603.861254850012,119.06737092388472,43.20611607387075,103.04722156547439,262,5.0339220742454645,2.2850285023544052,356
1356,0,400,-631.1455335755287,27.807075282313797,46.661541706782955,65.80995997590433,323,2.1140099893548627,2.506709071053595,357
1357,0,400,-663.8950739421665,90.01639465678035,64.12132071461154,53.966686766689094,317,2.2378105194824465,3.415907764578627,358
1358,0,400,-589.2633827836231,96.27340915039389,45.010026366768855,112.94814827961041,267,6.208056126949572,2.281065309962338,359
1359,0,400,-577.0859134333916,85.11059152136905,58.02467808797613,113.92014168918845,273,5.317672352669583,1.3906815356823512,360
1360,0,400,-613.396599484568,42.86052566307935,67.46392617851,114.35098407168033,317,0.9148950007196969,1.307594082418428,361
1361,0,400,-675.2689166635946,107.13560489669668,37.86668823310001,98.199057979125,301,3.6868227680661327,2.901424604668693,362
1362,0,400,-611.3959533697273,35.35477880335045,29.95882543362099,69.59149921378877,301,3.135640597791616,4.313737842887796,363
1363,0,400,-586.1587144719598,39.531101381926476,37.37238690996479,57.27119426576476,290,2.5101198354342906,4.080916162229195,364
1364,1,138,47.12887418448847,5.805431598568376,44.314305783056874,75.99999999999991,0,2.111514505292563,2.111514505292575,365
1365,0,400,-640.6081619128148,65.46974271771879,30.861580804904314,107.09195334408238,301,2.3947372611459,0.038542770953561956,366
1366,0,400,-576.5859761281074,97.69393698924412,57.10796086113486,114.5287784987769,266,2.2706415518622673,4.2341369603558965,367
1367,0,400,-627.3504295044827,86.19490580890627,82.84447630442146,76.12677288263227,310,5.5930148183998,0.4879267563163938,368
1368,0,400,-664.4200593392154,84.35668028622395,67.93662094700626,61.94372750273083,322,2.3189180848233746,3.8897144116182765,369
1369,0,400,-616.4344678824124,69.93662902230558,67.50216113989154,62.68179562039988,305,5.312183700514482,2.9559892103221466,370
1370,0,400,-618.8944925606734,57.32136147358194,30.42686891290903,106.50509124954831,294,2.2567325113663346,1.4713343479688956,371
1371,0,400,-608.5331816089631,110.48258283823237,65.94940122926721,98.49136267942106,280,0.6117045925792485,4.145996327867773,372
1372,0,400,-678.7069460217436,96.75543539773132,28.048489375985373,108.61882037553217,303,4.681128105848835,4.288429024150118,373
1373,0,400,-554.26223103417,68.29171113607934,62.02948010190764,139.55070958270784,272,3.6925747193130745,5.263371046107979,374
1374,0,400,-615.8686202374967,85.85910631319955,47.99048607570094,130.79877367131738,287,1.137917417955078,4.2795100715448795,375
1375,0,400,-560.040757400145,92.79026543977912,76.74950803963227,99.18721191008946,270,5.494814570184375,0.7824255897996948,376
1376,0,400,-435.6869870409044,76.23451089863805,76.54752385773244,192.9329564840685,216,2.3657024232775603,3.5437996683737434,377
1377,0,400,-617.8767008835093,73.10295156458317,29.22625068107236,97.00284203897996,285,0.24453667954502312,6.135022905025895,378
1378,0,400,-642.2178786728567,86.53384027001727,46.315961597158356,66.7496225191744,299,0.3539535080650459,2.7101479982573986,379
1379,0,400,-602.7070938119514,67.30043405118424,34.59334023923333,113.98047001150067,283,5.816793831548464,4.6386965864522995,380
1380,0,400,-616.7904204862809,82.3006569267514,57.51023644046843,53.8215905579942,294,2.414718294436628,5.163611866327706,381
1381,0,400,-607.7549019570824,73.9448148984559,36.18991294137173,115.81994719618491,283,5.185915859653882,4.400517696256442,382
1382,0,400,-564.9509609136738,14.129297650943382,79.17833673726967,85.6997313032079,313,5.774302352053334,4.59620510695717,383
1383,0,400,-654.8360042646557,117.45293829374445,26.61693402908683,121.99965626606505,280,4.274982056073113,3.4895838926756735,384
1384,0,400,-595.763411981985,62.51743158608598,48.75401960409929,92.20704398701037,289,1.3592108816079442,1.3592108816079542,385
1385,0,400,-589.5376680318385,70.67672506344796,67.13905703160752,60.493741975971794,291,1.9424417565549161,4.298636246747269,386
1386,0,400,-607.6782791212572,16.767760702192394,39.08948158093493,76.07798396130048,313,5.537167156745527,3.1809726665531883,387
1387,0,400,-639.9136673625401,74.2847550421631,48.37108767962088,51.383750821322934,305,0.6611948847071162,3.410088456598194,388
1388,0,400,-604.1459332674518,103.68771930556153,29.541786038107706,124.37862344772664,263,3.7000241158701357,5.663519524363766,389
1389,0,400,-652.1023142626925,85.75312183157571,41.65080756888097,72.21812473557856,302,6.220436745394084,5.435038581996643,390
1390,0,400,-519.6616145581335,118.955935224835,69.29432066669999,150.06177641434581,233,0.9042885126350594,5.616677493019759,391
1391,0,400,-697.4014656200948,100.40489469027709,61.0034290701799,60.09729081030714,327,2.285262623393929,3.463359868490107,392
1392,0,400,-608.6414469118668,68.00092065862398,33.35947374675509,128.31842758135315,285,5.227948152296618,0.5155591719119363,393
1393,0,400,-637.440771039156,87.4110611415952,53.97029010243712,72.79203758066659,300,0.44455967887830555,0.4445596788783148,394
1394,0,400,-588.874484613183,50.117433196994476,53.24294858380954,68.99654344228613,294,4.822769733700313,4.0373715703028745,395
1395,0,400,-613.6014187115485,73.300949387157,43.69953067560651,80.5932155495087,290,1.8084953117009708,1.8084953117009803,396
1396,0,400,-645.306764521797,88.53405623183197,75.22729171003277,67.16979655557654,314,2.814678175774289,2.4219790940755717,397
1397,0,400,-663.1245014061537,73.51770179627823,34.393200390122225,67.09200411437995,310,3.4084686586938964,0.6595750868028349,398
1398,0,400,-664.7936754839501,109.8772148518485,61.08353936789616,91.00701246321445,306,0.8728315082159201,2.050928753312101,399
1399,0,400,-575.8652264411519,68.65002459764935,56.7847981564969,133.29313087563406,280,1.3839799059114946,2.9547762327063993,400
1400,0,400,-679.9299499818086,76.54608688457122,86.61613690276037,65.22327666341013,343,0.04272187477778022,0.8281200381752347,401
1401,0,400,-571.670173856024,88.41219228014417,32.74201842411918,172.93356288252062,256,1.355582484115017,1.74828156581375,402
1402,0,400,-625.189164675991,108.43346451224758,31.244299836254854,143.09704442544486,272,4.911454923910144,1.3771631886216356,403
1403,0,400,-593.5509597418891,57.42297833676983,43.8720185948801,111.58373255723178,288,1.413891471228262,2.984687798023167,404
1404,0,400,-643.3863030001498,112.43042581866857,31.044122818517344,117.5449034407655,279,0.5802964379376706,0.18759735623895502,405
1405,0,400,-672.2993610261249,77.56462208147374,45.265261055346556,56.978984120741636,318,6.239851795505026,3.490958223613964,406
1406,0,400,-602.9348002492344,97.97994872766091,37.045148478424515,106.07715314293343,269,1.2622695588097035,0.4768713954122652,407
1407,0,400,-638.3132735719187,50.56844519222331,58.2551716203025,62.229705082375474,321,5.545890080335398,2.796996508444336,408
1408,0,400,-635.8959851191944,92.20502995117303,72.30904483197715,132.92779264318287,306,2.5023343003898266,6.036626035678351,409
1409,0,400,-589.9866059300006,74.06272630377023,56.07612037376776,66.52040380010288,284,0.9320580331269698,0.932058033126979,410
1410,0,400,-618.254334482143,73.73159595578629,41.47726147364124,86.24726246248234,291,4.913862307241904,0.5941724085559481,411
1411,0,400,-650.8776469187985,81.69182523843762,28.814178319636955,92.555189845488,297,5.991287370380199,3.63509288018786,412
1412,0,400,-592.0334427102895,63.19886114568906,53.16541843539765,60.27273224377707,289,0.29312275229040535,2.256618160784034,413
1413,0,400,-668.6420606497613,91.35055649864887,44.708495848885235,80.63365795505457,309,4.027295937692949,5.205393182789129,414
1414,0,400,-595.8048779768221,36.13043637474942,42.325558397925334,98.66000917095941,299,5.067126495357088,0.747436596671132,415
1415,0,400,-642.2469634880954,59.011049530193446,30.76408604209669,115.50977163736337,305,1.740631886586344,0.16983555979145493,416
1416,0,400,-479.41696804436395,92.36163948949059,74.9446714451253,178.9243280399733,229,2.5401807053513084,0.5766852968576983,417
1417,0,400,-670.6963284891677,39.36643574212131,50.67010725295111,75.87930959087365,339,1.9320674080304083,2.717465571427863,418
1418,0,400,-599.7822321840141,58.67072051559708,30.888488331581044,81.6895210890077,284,0.04455569028245114,1.222652935378632,419
1419,0,400,-631.1189604776476,80.52322431588642,35.40426383823666,61.302447577499244,291,5.618226538550013,5.225527456851298,420
1420,0,400,-586.8865198478874,81.58123710691488,92.69471725902608,101.22123338741913,297,2.894047254052254,2.894047254052263,421
1421,0,400,-639.4753191140691,60.41987197432349,40.94455286025399,131.13947291201941,308,1.3830663159523569,1.7757653976510888,422
1422,0,400,-682.3425218905211,68.13320941513007,33.79068752460661,55.540504110148326,322,3.731881331995343,1.7683859235017305,423
1423,0,400,-588.41107927521,77.97860621573841,33.56752694052861,145.25379827166802,270,2.631499407763576,4.594994816257206,424
1424,0,400,-649.6907441256138,86.62233580873658,54.93159168312113,56.98132246349779,307,4.435696432778482,3.2575991876823185,425
1425,0,400,-654.6372246440551,83.00498966335172,42.36776501929442,71.22836541778162,305,3.034519112215263,0.28562554032420095,426
1426,0,400,-571.1056500527408,92.20490173652016,27.09925168377752,142.06272157828522,251,1.659329675176078,2.4447278385735354,427
1427,0,400,-667.3167454020985,93.74437345433563,60.427628052234866,58.06158833267958,315,1.8617838030365614,3.432580129831466,428
1428,0,400,-672.7384093431571,87.6662262705662,40.927816927406774,86.69200050913659,311,0.5387069710518333,0.9314060527505648,429
1429,0,400,-647.4596488257898,68.25134602524359,42.79169719945216,114.5399850551632,309,0.14659696974281053,4.4662868684287815,430
1430,0,400,-580.7268750869688,82.30535543725105,47.578480350280635,133.0400622347937,271,3.7968834095831574,6.153077899775511,431
1431,0,400,-629.0067250787368,108.27928929668552,59.272564217946524,87.41769224900393,288,3.2417896768084282,5.5979841670007815,432
1432,1,80,42.1368818937117,5.659013435034212,38.59589532874592,40.00000000000001,0,3.7661630391494394,2.19536671235455,433
1433,0,400,-649.5164737708113,69.47062055501915,45.95414678420643,97.70270184171004,311,4.4748656115823,2.9040692847874134,434
1434,1,84,51.71057430831386,5.190738709273451,47.74131301758732,48.000000000000014,0,0.9320223260784791,5.6444113064631765,435
1435,0,400,-696.6908539286371,86.9669199609453,30.27606603230766,100.22726921514696,318,3.839372731334858,1.4831782411425203,436
1436,0,400,-572.5241805139544,85.54618705326921,51.02200653931296,115.83959185606967,267,1.1911040622407312,0.7984049805420161,437
1437,1,98,76.17174371344568,5.367626636958081,72.51937035040376,70.00000000000014,0,1.6475298633976234,5.967219762083596,438
1438,0,400,-634.6552719282066,69.86265421103901,35.20738228283032,55.90937678896962,298,1.3177269412070634,5.637416839893037,439
1439,0,400,-673.5451980967973,77.57160707980965,52.02640898301006,109.24750148174813,322,4.563523540314155,5.741620785410335,440
1440,0,400,-650.9547074700913,75.40576138178514,66.451053911692,106.37941571830788,319,0.47755952790077166,4.404550344888017,441
1441,0,400,-557.3108892466187,33.5815177088541,52.270628462233695,107.98474212434334,286,4.577887855120352,4.185188773421637,442
1442,0,400,-557.2490706551848,53.4549159417885,48.20584528660222,135.5769176039098,274,0.06438093945485633,2.8132745113459348,443
1443,0,400,-537.7833593016597,58.21043997456471,44.42708067290327,126.61642918486164,260,4.950715086095078,2.594520595902744,444
1444,0,400,-631.7610041677449,35.199239041788594,43.438234874041626,83.32705486741793,318,1.1507183119912407,5.863107292375938,445
1445,0,400,-619.3478498798648,93.29979744309526,75.95194756322991,162.53849826524612,299,2.5936121018492515,6.127903837137776,446
1446,0,400,-614.9323861209441,97.4180154467386,74.48562932579256,74.23290548519593,294,0.21802788264121892,0.21802788264122874,447
1447,0,400,-605.5393986447591,56.176794406038034,54.63739576127693,125.10509017238242,300,0.907072363537638,5.226762262223611,448
1448,0,400,-628.2705708903783,92.08725527916842,39.816684388788374,149.25879482654136,286,3.5579319982099986,5.914126488402353,449
1449,0,400,-511.1801587509226,62.78274711585394,73.60258836492976,161.13323993124888,259,1.1555236469306638,5.47521354561664,450
1450,0,400,-682.0382804547298,75.00819940900574,36.96991895427354,85.3174398751358,320,1.0431446773991844,2.6139410041940865,451
1451,0,400,-663.5564388449745,56.90988145304031,43.353442608065,96.80625861264643,323,2.600549085709111,6.134840820997635,452
1452,0,400,-602.4526482593855,44.951295661682266,42.49864740229612,90.07536502790725,298,1.8458678299824278,1.4531687482837126,453
1453,0,400,-632.7820241878203,82.3258877752153,27.543863587393055,93.51622742446618,287,4.988112798548779,3.4173164717538924,454
1454,0,400,-600.6840833135337,96.66586136174425,55.98177804820854,111.4139998090514,278,1.6986686582862296,0.9132704948887911,455
1455,0,400,-691.5994302191623,54.969405327465445,39.369975108300764,54.41885877520528,336,1.320412955876656,2.105811119274111,456
1456,0,400,-613.6173953895996,83.74507030512943,66.12767491552782,84.14543443194151,296,1.0244794800101733,1.024479480010183,457
1457,0,400,-573.1726399592288,27.10154733636006,57.92890737713153,85.7298953708762,300,1.1676407430412503,6.272728805124672,458
1458,0,400,-629.5227527099584,95.4153636228281,85.89261091286778,95.76535115951454,308,3.826987137881165,2.648889892785003,459
